PROD_CODIGO;PROD_COD_BAR;PROD_DESCRICAO
16085;7898119103230;REFIL DE TINTA MASTERPRINT BK 100ML BULK INK EPSON MP664/673
18825;7898119103193;REFIL DE TINTA MASTERPRINT BK 100ML BULK INK HP (226080001)
25416;7898119103148;REFIL DE TINTA MASTERPRINT CIANO EPSON UNIVERSAL 1LT(226070002)
20954;7898119109973;REFIL DE TINTA MASTERPRINT CY 100ML BULK INK CANON
16086;7898119103247;REFIL DE TINTA MASTERPRINT CY 100ML BULK INK EPSON MP664/673
18826;7898119194665;REFIL DE TINTA MASTERPRINT CY 100ML BULK INK HP
25405;7898119103155;REFIL DE TINTA MASTERPRINT MAGENTA EPSON UNIVERSAL 1LT (226070003)
20955;7898119109980;REFIL DE TINTA MASTERPRINT MG 100ML BULK INK CANON
16087;7898119103254;REFIL DE TINTA MASTERPRINT MG 100ML BULK INK EPSON MP664/673
18827;7898119103216;REFIL DE TINTA MASTERPRINT MG 100ML BULK INK HP (226080003)
25404;7898119103131;REFIL DE TINTA MASTERPRINT PRETO EPSON UNIVERSAL 1LT(226070001)
21453;7898119103339;REFIL DE TINTA MASTERPRINT PRETO EPSON 504/544 127ML
21816;7898119103353;REFIL DE TINTA MASTERPRINT VERMELHO EPSON 504/544 70ML
20956;7898119109997;REFIL DE TINTA MASTERPRINT YE 100ML BULK INK CANON
16088;7898119103261;REFIL DE TINTA MASTERPRINT YE 100ML BULK INK EPSON MP664/673
18828;7898119194672;REFIL DE TINTA MASTERPRINT YE 100ML BULK INK HP
21131;7899838834931;REFIL P/ ESCOVA DENTAL ELETRICA INFANTIL MULTILASER HC108
21130;7899838834610;REFIL P/ ESCOVA DENTAL ELETRICA ROTACIONAL ADULTO DEEP CLEAN MULTILASER HC105
18510;7897254119892;REFIL P/MARCADOR QUADRO BCO LIQUID LOGIC 6ML AZUL ASUPER RADEX
16967;7897254119908;REFIL P/MARCADOR QUADRO BCO LIQUID LOGIC 6ML PRETO ASUPER RADEX
18596;7897013551055;REFLETOR LED IP65 10W BIVOLT ELGIN BRANCA 6400K
18597;7897013551079;REFLETOR LED IP65 30W BIVOLT ELGIN BRANCA 6400K 48RPLED30W00
18598;7897013551086;REFLETOR LED IP65 50W BIVOLT ELGIN BRANCA 6400K 48RPLED50W00
16904;7899175422976;REFLETOR LED QD. IP66 LRL-30W BIVOLT BRANCA EQQO PRLD0110 6500K 2300LM
16897;7899175422938;REFLETOR SLIM LED QD. IP66 LRH-10W BIVOLT BRANCA EQQO PRLD0106 6500K 900LM
16899;7899175422945;REFLETOR SLIM LED QD. IP66 LRH-20W BIVOLT BRANCA EQQO PRLD0107 6500K 1800LM
16900;7899175422952;REFLETOR SLIM LED QD. IP66 LRH-30W BIVOLT BRANCA EQQO PRLD0108 6500K 2700LM
16902;7899175422969;REFLETOR SLIM LED QD. IP66 LRH-50W BIVOLT BRANCA EQQO PRLD0109 6500K 4500LM
13742;7898119179365;REGUA ACRILICO 30CM MP2001 MASTERPRINT
13741;7898119179372;REGUA ALUMINIO 30CM MP2002 MASTERPRINT
16715;7898575261932;REGUA P/RACK 19 4 TOMADAS 10A R19-4T-10
16806;7898575263776;REGUA P/RACK 19 8 TOMADAS 10A R19-8T-10
20200;7892904201903;REGUA P/RACK 8 TOMADAS 1U X 19 1,5M CINZA LEGRAND 905852
19378;7892904164932;REGUA P/RACK 8 TOMADAS 1U X 19 1,5M LEGRAND BEGE 905852
19450;7892904165021;REGUA P/RACK 8 TOMADAS 1U X 19 3,0M LEGRAND BEGE 905855 CHAVE/FUSIVEL/LED
27095;7898504397695;REGUA 30CM AZUL PASTEL 200221 POLIBRAS
27112;7898504399705;REGUA 30CM CRISTAL 200217 POLIBRAS
27096;7898504397671;REGUA 30CM PRETO 200204 POLIBRAS
24083;7898555218536;RELOGIO SMARTWATCH RD-20BK C3TECH
21560;7899838845364;RELOGIO SW2 BLUET TELA TOUCH LEITURA DE MENSAG MONITOR CARDIACO MULTILASER P9079
16113;7898562690707;REPETIDOR /ACCESS POINT WI-FI 300MBPS COMTAC 9254
15042;7896637646529;REPETIDOR DE SINAL CELULAR 1800MHZ RC 1810 INTELBRAS 4110024
15041;7896637646505;REPETIDOR DE SINAL CELULAR 900MHZ RC 9010 INTELBRAS 4110022
16548;7896637648448;REPETIDOR DE SINAL CELULAR 900MHZ RCK 9014 INTELBRAS 4110030
19407;7896637677370;REPETIDOR WIRE N300 IWE 3001 INTELBRAS 4750052
19092;7896637675253;REPETIDOR WIRE 300MBPS IWE 3000N INTELBRAS 4750050
17931;7898544551989;REPETIDOR WIRELESS 300MBPS TL-WA855RE TP-LINK
15052;7898562690714;REPETIDOR/ACCESS POINT WI-FI 300MBPS COMTAC 9255
20129;7898594273480;RISQUE E RABISQUE CLASSIC MARROM KOFF 40124 80FLS
20128;7898594273350;RISQUE E RABISQUE CLASSIC PRETO KOFF 40123 80FLS
20130;7898594273053;RISQUE E RABISQUE LIBERTY KOFF 40122 80FLS
22674;7897287419174;ROLAMENTO BLINDADO ACO 6000ZZ PPA (SKF) C10408
16285;7898370200525;ROLETE DE IMPRESSORA BICOLOR UND PROCALC IR40T
25391;7899298643326;ROTEADOR ACCESS POINT CORPORATIVO AP 1350 AC-S INTELBRAS 4750064
25368;7899298645696;ROTEADOR ACCESS POINT CORPORATIVO BSPRO 1350-S INTELBRAS 4750043
25669;7899298659976;ROTEADOR ACCESS POINT S/FIO 2,4 E 5GHZ AP 3000 AX INTELBRAS 4750146
25915;7899298665472;ROTEADOR ACCESS POINT S/FIO 2,4 E 5GHZ AP 3000 AX INTELBRAS 4750149
25933;7899298665496;ROTEADOR ACCESS POINT S/FIO 2,4 E 5GHZ AP 3000 AX OUTDOOR INTELBRAS 4750148
26116;7899298671633;ROTEADOR ACESSO 5 PORTAS RJ45 4WAN/1LAN/1USB R3005G INTELBRAS 4750180
21771;7896637679923;ROTEADOR APC 5A-90 GIGA INTELBRAS 5GHZ E 18DBI 4750046
1290;7898381130200;ROTEADOR CYCLADES PR 1000
25570;7899298655473;ROTEADOR DIGITAL CPE GX3000 BR INTELBRAS 5G 4750126
21161;7896637673242;ROTEADOR DIGITAL INTELBRAS 5GHZ 29DBI APC 5A 4750038 FAST
25229;7899298627258;ROTEADOR DIGITAL S/ FIO INTELBRAS 5GHZ E 15DBI APC 5A-15 4750102
25278;7899298627432;ROTEADOR DIGITAL S/ FIO INTELBRAS 5GHZ E 18DBI APC 5A-90 4750104
25152;7899298627425;ROTEADOR DIGITAL S/ FIO INTELBRAS 5GHZ E 20DBI APC 5A-20 4750103
25321;7899298632474;ROTEADOR DIGITAL S/ FIO INTELBRAS 5GHZ E 20DBI CPE WOM AC MAX 4750059
22222;7896637679930;ROTEADOR DIGITAL S/FIO C/PIGTAIL INTELBRAS 5GHZ 29DBI APC 5A 4750045 GIGA
23172;7896637637831;ROTEADOR DIGITAL S/FIO E 18DBI GIGA V3 APC 5A-90 INTELBRAS 4750066
25333;7899298632481;ROTEADOR DIGITAL S/FIO INTELBRAS 5GHZ 16DBI CPE WOM AC 4750058
27299;7899298672715;ROTEADOR EXTENSOR WI-FI MESH TWIBI FORCE PLUG GIGA INTELBRAS 4750187
25552;7899298626114;ROTEADOR EXTENSOR WI-FI 5 MESH TWIBI FORCE PLUG W5-1200F 4750097 INTELBRAS
24178;7899298630456;ROTEADOR GPON 2P WI-FI AC ONT - WIFIBER 120 AC INTELBRAS 4750120
21422;7896637679381;ROTEADOR GPON 4P GE 2P FXS WIFI  ONT142NW INTELBRAS 4780031
19228;7896637666817;ROTEADOR GPON 4P GIGA 2P FXS ONT 142NG INTELBRAS 4780006
25810;7897975005672;ROTEADOR HUAWEI WS7000 AX2S WIFI 6 1500MBPS PRETO
26068;7897975005696;ROTEADOR HUAWEI WS7001 AX2 WIFI 6 1500MBPS BRANCO
18678;7896637671231;ROTEADOR INTELBRAS WIRE IWR 3000N 300MBPS 4750037
23525;7899298610922;ROTEADOR INTELBRAS WIRE W4-300F 4750089
24653;7899298626268;ROTEADOR INTELBRAS WIRE W5-1200G 4750095
24831;7899298624752;ROTEADOR LAN 2P -WIFIBER 121 AC INTELBRAS 4750096
22537;7898544552382;ROTEADOR MERCUSYS MW301R 300MBPS
21352;7896637682381;ROTEADOR MESH TWIBI FAST INTELBRAS 2,4 E 5GHZ 100MBPS 4750070
25657;7899298653639;ROTEADOR MESH TWIBI FORCE AX INTELBRAS 4750129
20086;7899838836454;ROTEADOR MULTILASER RE160V 300MBPS 2 ANTENAS FIXAS IPV6
24629;7897101508596;ROTEADOR MULTILASER WIRELESS FAST IPV6  RE099 AC1200  C/ 4 ANTENAS
27154;7898544553914;ROTEADOR TP-LINK AC1200 WIRELESS XPON XC220-G3
26378;7899298672159;ROTEADOR WI-FI INTELBRAS W5-1200GS 4750201
27300;7899298681229;ROTEADOR WI-FI WI-FORCE W4-300S INTELBRAS 4750215
25060;7899298645832;ROTEADOR WI-FI 6 S/FIO 2.4 E 5GHZ RX 1500  INTELBRAS 4750128
26638;7899298683742;ROTEADOR WI-FI 6 SR1041E FIBERHOME/INTELBRAS 4750207
21142;7896637684941;ROTEADOR WIRELESS ACTION RF1200 INTELBRAS 4750075
24588;7899298641704;ROTEADOR WIRELESS AP 1250 AC MAX INTELBRAS 4750042
21557;7896637684224;ROTEADOR WIRELESS INTELBRAS ACTION RG1200 300MBPS 4 ANTENAS FIXAS 4750074
22094;7896637694711;ROTEADOR WIRELESS INTELBRAS GF1200 ACIMA DE 100 MBPS 4 ANTENAS FIXAS 4750076
14202;7896637634243;ROTEADOR WIRELESS INTELBRAS 2.4GHZ 16DBI APC 2M-90 4005074
22657;7896637625036;ROTEADOR WIRELESS W5-1200F INTELBRAS 4750077 DUAL BAND AC 1200
25679;7899298658184;ROTEADOR WIRELESS W6-1500 INTELBRAS 4750134
19302;7896637676526;ROTEADOR WIRELESS/ACCESS POINT AP 310 INTELBRAS 4750008
19303;7896637676533;ROTEADOR WIRELESS/ACCESS POINT AP 360 INTELBRAS 4750009
23865;7899298623144;ROTEADOR WIRELESS/ACCESS POINT BSPRO 360 INTELBRAS 4750119
12611;7893007681593;ROTEADOR 3G WIRELESS N 3.75G ROUTER TL-MR3020 TP-LINK MINI
9971;7893007681340;ROTEADOR 3G 150MBPS WIRELESS TL-MR3220 TP-LINK
8764;7893007680411;ROTEADOR 4PTS TL-R402M TP-LINK
22176;7896637692151;ROTEADOR/ACCESS POINT CORPORATIVO AP 1350 AC INTELBRAS 4750082
24771;7899298641018;ROTEADOR/ACCESS POINT CORPORATIVO AP 1350 AC-S INTELBRAS 4750192
22190;7896637692502;ROTEADOR/ACCESS POINT CORPORATIVO AP 1750 AC INTELBRAS 4750083
24552;7899298639855;ROTEADOR/ACCESS POINT CORPORATIVO AP1250AC MAX INTELBRAS 4750111
25269;7899298642282;ROTEADOR/ACCESS POINT CORPORATIVO AP1250AC OUTDOOR INTELBRAS 4750107
23864;7899298624776;ROTEADOR/ACCESS POINT CORPORATIVO BSPRO 1350 INTELBRAS 4751182
24888;7899298643920;ROTEADOR/ACCESS POINT CORPORATIVO BSPRO 1350-S INTELBRAS 4750114
18425;7898908277326;ROUTERBOARD RB450G C/CASE E FONTE MIKROTIK 680MHZ 256MB
25047;7899670929765;SACOLA VIAGEM COCA COLA TRAINING  ROSA 7849526
27211;7898461965265;SANDUICHEIRA AGRATTO BLACK SA 02 220V 750W
24491;7899882313956;SECADOR DE CABELO  MONDIAL SC-47 GOLDEN ROSE BIVOLT
19498;7899838823652;SECADOR DE CABELO EB03 MULTILASER PTO/PTA
24492;7898496356175;SECADOR DE CABELO GAMA GIRASSOL CERAMIC ION 220V
22664;7898496353785;SECADOR DE CABELO GAMA KERATION CERAMIC ÍON 2.000W  220V
19936;7899838835051;SECADOR DE CABELO GOLG BEAUTY EB020 MULTILASER
19939;7899838823638;SECADOR DE CABELO MODELO VIAGEM BEAUTY PRETO/PRATA EB01 MULTILASER
22661;7898490163540;SECADOR DE CABELO SC-10 CLASSIC TRAVEL MONDIAL 220V PRETO/VERMELHO
23205;7898490165315;SECADOR DE CABELO SC-15  MONDIAL ULTRA 220V PRETO/CINZA
22663;7899882306996;SECADOR DE CABELO SC-37  MONDIAL 220V PRETO/ROSE 220V
20246;7896637678407;SENSOR ANTI ESMAGAMENTO IVA 3015 X INTELBRAS 4541029
17742;7896637669412;SENSOR ATIVO IVA 3070 X INTELBRAS 4541014
17743;7896637669429;SENSOR ATIVO IVA 3110 X INTELBRAS 4541015
23165;7896637689021;SENSOR ATIVO IVA 5015 DIGITAL INTELBRAS 4541053
21174;7896637684545;SENSOR ATIVO IVA 5040 AT INTELBRAS 4541045
21175;7896637684552;SENSOR ATIVO IVA 5080 AT INTELBRAS 4541046
20311;7896637680639;SENSOR ATIVO IVA 7100 DUAL INTELBRAS 4541038
20312;7896637680653;SENSOR ATIVO IVA 7100 HEXA INTELBRAS 4541040
27010;7899298695479;SENSOR ATIVO IVA 7100 QUAD BLACK INTELBRAS 4540109
20313;7896637680622;SENSOR ATIVO IVA 7100 QUAD INTELBRAS 4541039
22068;7896637689045;SENSOR ATIVO IVA 9100 TRI INTELBRAS 4541054
26911;7899298662884;SENSOR DE ABERTURA MAGNÉTICO S/FIO PORTA/JANELA MSA 1001 INTELBRAS 4540081
24679;7896637685931;SENSOR DE ABERTURA MAGNETICO S/FIO XAS SMART INTELBRAS 4541052
20753;7896637680363;SENSOR DE ABERTURA S/FIO IS3 INTELBRAS 4605250
15697;7896637634397;SENSOR DE ABERTURA S/FIO XAS 4000 SF INTELBRAS 4540006
23940;7896637643337;SENSOR DE ABERTURA SMART ISA 1001 INTELBRAS 4690012
16368;7898506465613;SENSOR DE ESTACIONAMENTO 4 POMTOS C/CONECTOR E LED MULTILASER AU010 BRANCO
14927;7898506465576;SENSOR DE ESTACIONAMENTO 4 PONTOS MULTILASER AU006 PRATA
16253;7898506465606;SENSOR DE ESTACIONAMENTO 4 PONTOS MULTILASER AU009 PRATA
14928;7898506465705;SENSOR DE ESTACIONAMENTO 4 PONTOS MULTILASER AU011 PRETO
23867;7899298619260;SENSOR DE MOVIMENTO INFRAVERMELHO COM FIO IVP1000 PET INTELBRAS 4541071
23181;7896637639996;SENSOR DE MOVIMENTO INFRAVERMELHO COM FIO IVP5301 PET PRO INTELBRAS 4541070
22672;7896637687683;SENSOR DE MOVIMENTO INFRAVERMELHO PASSIVO SEM FIO IVP 8000 EX INTELBRAS 4541041
25016;7899298640837;SENSOR DE MOVIMENTO INFRAVERMELHO SEM FIO IVP1000 PET SF-5PC INTELBRAS 4540027
25017;7899298640844;SENSOR DE MOVIMENTO INFRAVERMELHO SEM FIO IVP1000 PET SMART-5PC INTELBRAS 4540039
25255;7899298652298;SENSOR DE MOVIMENTO PASSIVO C/FIO IVP 9000 MW INTELBRAS 4540015
23638;7896637643160;SENSOR DE MOVIMENTO SMART ISM 1001 INTELBRAS 4690011
25169;7899298638872;SENSOR DE PRESENCA RP 100 INTELBRAS 4663004
24070;7899298613688;SENSOR DE TEMPERATURA E UMIDADE SMART IST 1001 INTELBRAS 4690016
16184;7898491468910;SENSOR ESTACIONAMENTO 4 PONTOS PS-1001 PRETO C3 TECH
23067;7897287430490;SENSOR FOTOCELULA F32 PPA A22186
23066;7897287448600;SENSOR FOTOCELULA REFLETIVA F10R PPA A21907
16015;7896637646178;SENSOR INFRAVERMELHO C/FIO IVP 3000 CF INTELBRAS 4540019
27286;7899298689058;SENSOR INFRAVERMELHO PASSIVO C/FIO IVP 5000 LD INTELBRAS 4540089
27220;7899298652281;SENSOR INFRAVERMELHO PASSIVO C/FIO IVP 9000 MW MASK 4541064 INTELBRAS
19577;7896637671354;SENSOR INFRAVERMELHO PASSIVO IVP 5311 MW PET INTELBRAS 4541019
24470;7899298640684;SENSOR INFRAVERMELHO PASSIVO S/FIO IVP 1000 PET SF INTELBRAS 4541072
24555;7899298640677;SENSOR INFRAVERMELHO PASSIVO S/FIO IVP 1000 PET SMART INTELBRAS 4541073
15343;7896637613538;SENSOR INFRAVERMELHO PASSIVO S/FIO IVP 2000 SF INTELBRAS 4390167
27002;7899298695875;SENSOR INFRAVERMELHO PASSIVO S/FIO IVP 7000 SMART EX INTELBRAS 4540097
25745;7899298665649;SENSOR INFRAVERMELHO PASSIVO/MICRO-ONDAS C/FIO IVP7000 MW EX INTELBRAS 4540053
17065;7896637648851;SENSOR INFRAVERMELHO S/FIO IVP 4000 SMART INTELBRAS 4540011
17920;7896637671927;SENSOR INFRAVERMELHO S/FIO IVP 4101 PET SMART INTELBRAS 4541018
17928;7896637671347;SENSOR IVP 3021 SHIELD 4541017 INTELBRAS
17478;7896637669320;SENSOR IVP 5001 PET SHIELD INTELBRAS 4541013
17127;7896637666121;SENSOR IVP 5001 PET 4541012
17041;7896637666138;SENSOR IVP 5002 PET INTELBRAS 4541011
25799;7899298632382;SENSOR MAGNETICO AUT. BASC. 1.4M BR300/BR400/BC500 INTELBRAS 4660925
25721;7899298632368;SENSOR MAGNÉTICO AUT. BASC. 2.0M BR300/BR400/BC500 INTELBRAS 4660926
25752;7899298629603;SENSOR MAGNÉTICO AUT. DESL. DR400/DR600/DC800 INTELBRAS 4660927
20248;7896637679978;SENSOR MAGNETICO C/FIO XAS EMBUTIR INTELBRAS 4541036
22184;7896637697330;SENSOR MAGNETICO C/FIO XAS PORTA ACO MINI INTELBRAS 4541056
20245;7896637679954;SENSOR MAGNETICO C/FIO XAS PORTA DE ACO INTELBRAS 4541031
20847;7896637682800;SENSOR MAGNETICO C/FIO XAS PORTA DE ACO SP INTELBRAS 4541043
21951;7896637694735;SENSOR MAGNETICO C/FIO XAS SOBREPOR BLACK-5PC INTELBRAS 4541059
20247;7896637679961;SENSOR MAGNETICO C/FIO XAS SOBREPOR INTELBRAS 4541037
21968;7896637684798;SENSOR MAGNETICO SEM FIO XAS LIGHT INTELBRAS 4541048
21536;7896637679145;SENSOR MAGNETICO SEM FIO XAS8000 4541032
17786;7896637669962;SENSOR MAGNETICO XAS 4010 SMART INTELBRAS 4540040
25691;7899298654360;SENSOR MOVIMENTO PASSIVO C/FIO IVP 7000 EX INTELBRAS 4541076
27285;7899298695578;SENSOR MOVIMENTO PASSIVO S/FIO IVP 5000 SMART LD INTELBRAS 4540083
22273;7896637690553;SENSOR PASSIVO C/FIO IVP 7001 MW EX INTELBRAS 4541050
16413;7896637661706;SENSOR PASSIVO IVP 3000 MW EX INTELBRAS 4540022
15953;7896637623056;SENSOR PASSIVO IVP 3000 MW INTELBRAS 4008012
15348;7896637623063;SENSOR PASSIVO IVP 3000 PET INTELBRAS 4008013
15347;7896637632782;SENSOR PASSIVO IVP 3000 SHIELD INTELBRAS 4540003
20655;7896637675277;SENSOR PASSIVO IVP 3011 CORTINA INTELBRAS 4540047
19122;7896637675284;SENSOR PASSIVO IVP 3011 TETO INTELBRAS 4540046
21538;7896637679169;SENSOR PASSIVO SEM FIO IVP 8000 PET C/ CAMERA INTELBRAS 4541035
21651;7896637681292;SENSOR PASSIVO SEM FIO IVP 8000 PET INTELBRAS 4541034
15887;7898022780115;SHOP CONTROL 9 FISCAL IDEALSOFT
17819;7896637672191;SHOW ROOM  ALARME MONITORADO AMT 4010 SMART INTELBRAS 4544010
5779;7898138639277;SILENT HUNTER 4 WOLVES
12262;7898173508408;SILICONE SPRAY 300ML 14B
14911;7896041934243;SINALIZACAO PIMACO AR CONDICIONADO/SOMENTE PESSOAS 6,5X20CM
9927;7896041934267;SINALIZACAO PIMACO BANHEIRO 5000609
16764;7896041934366;SINALIZACAO PIMACO ESTACIONAMENTO/PROIBIDO ESTACIONAR 14X19CM 5000597
16763;7896041934212;SINALIZACAO PIMACO ESTACIONAMENTO/PROIBIDO ESTACIONAR 6,5X20CM 5000588
16599;7896041934359;SINALIZACAO PIMACO WIFI 14X19CM 5000596
17298;7896637649018;SINALIZADOR ACUSTICO VISUAL P/SDAI CONVENCIONAL INTELBRAS 4615003
18721;7896637674188;SINALIZADOR AUDIO VISUAL ENDERECAVEL SAV 520E INTELBRAS 4615029
23255;7896637627740;SINALIZADOR AUDIO VISUAL ENDERECAVEL SAV 521E INTELBRAS 4610523
18461;7896637674331;SINALIZADOR AUDIO VISUAL SAV 420C CONVENCIONAL INTELBRAS 4615030
20752;7896637680349;SIRENE IS7 INTELBRAS 4605252
21537;7896637679244;SIRENE SEM FIO INTELBRAS XSS8000 4543514
23639;7899298603979;SIRENE SMART ISI 1001 INTELBRAS 4690014
21952;7896637694520;SIRENE 105 DB SIR 1000 PRETA INTELBRAS 4543545
22185;7896637694513;SIRENE105 DB SIR 1000 BRANCO INTELBRAS 4543544
22405;7896637694704;SIRENE115 DB SIR 2000 BRANCA INTELBRAS 4543546
22209;7896637694674;SIRENE115 DB SIR 2000 PRETA INTELBRAS 4543547
22186;7896637694667;SIRENE120 DB SIR 3000 BRANCO INTELBRAS 4543548
17294;7896637666619;SIST RAST E GER VEICULAR MVD 3004 G INTELBRAS 4580207
25315;7899298642305;SISTEMA BANDA KU SAT 800 4140020 INTELBRAS
23578;7899298610021;SISTEMA DE ALARME S/FIO CONTRA ROUBO AMT 8000 INTELBRAS 4543580
22322;7896637688826;SISTEMA DE AUTOMACAO MIBO HOME AMH 3001 INTELBRAS 4690004
20573;7896637672764;SISTEMA DE COMUN. TELEFONICA MINICOM PLUS INTELBRAS 4340801
23634;7896637643375;SISTEMA DE SEGURANCA SMART ISS 1001 INTELBRAS 4690015
25861;7899298640868;SISTEMA RASTREAMENTO E GERENCIAMENTO VEICULAR MVD3404 GW INTELBRAS 4581079
18587;7899838818863;SKATE ELETRICO ATRIO ROVER 120KG 6,5P MULTILASER ES134
19952;7899838830797;SKATE ELETRICO HOVERBOARD OFF-ROAD 120KG 8,5P MULTILASER ES171
21868;7899838865867;SKATE ELETRICO HOVERBOARD SLIDE PRETO 6,5P 100KG MULTILASER ES208
9377;7890000368162;SKIN P/ NOTE 10.2 36816 CONVERSIVEL
9378;7890000368179;SKIN P/ NOTE 10.2 36817 MATRIX
9375;7890000368186;SKIN P/ NOTE 10.2 36818 ARABESCO
9372;7890000345118;SKIN P/ NOTE 15.4 34511 MUSICAL
9370;7890000355667;SKIN P/ NOTE 15.4 36566 FLORAL 35566
12877;7898945002301;SKIN P/NOTE INTEGRIS SK006
26564;7899298660910;SMART BOX ANDROID TV IZY PLAY FULL HD INTELBRAS 4140033
22293;7896637601429;SMART BOX ANDROID TV IZY PLAY INTELBRAS 4143010
24726;7899298604792;SMART BOX ANDROID TV IZY PLAY INTELBRAS 4143011
26680;7899298660903;SMART BOX ANDROID TV IZY PLAY STICK INTELBRAS 4140032
21520;7899838834696;SMART TV BOX HIBRIDO ANDROID+ CONVERSOR MULTILASER PC001
21523;7899838834696;SMART TV BOX HIBRIDO ANDROID+CONV 1G RAM+8GB FLASH MULTILASER PC001
25848;7892597353040;"SMARTPHONE MOTOROLA E13 64GB GRAFITE 4G 6,5"" HD+ CAMERA DUPLA"
20180;7899838827414;SMARTPHONE TABLET MINI MULTILASER NB706 MS50L PRETO/GRAFITE 
20201;7899838827421;SMARTPHONE TABLET MINI MULTILASER NB707 MS50L BRANCO/DOURADO 
18395;7899838816241;SMARTPHONE TABLET MULTILASER MS40S DUAL NB251 PRETO
18396;7899838816258;SMARTPHONE TABLET MULTILASER MS40S DUAL NB252 PRETO/BRANCO
19280;7899838830292;SMARTPHONE TABLET MULTILASER MS40S DUAL NB702 PRETO/DOURADO
18391;7899838813639;SMARTPHONE TABLET MULTILASER MS45S DUAL NB234 PRETO/VERM
18392;7899838813646;SMARTPHONE TABLET MULTILASER MS45S DUAL NB235 BRANCO/AZUL
19287;7899838830766;SMARTPHONE TABLET MULTILASER MS45S DUAL NB703 BRANCO/DOURADO
18393;7899838813653;SMARTPHONE TABLET MULTILASER MS50 4G DUAL NB236 PRETO/VERDE
18394;7899838813660;SMARTPHONE TABLET MULTILASER MS50 4G DUAL NB237 BRANCO/DOURADO
20195;7899838831015;SMARTPHONE TABLET MULTILASER MS50L DUAL NB708 PRETO/VERMELHO
16412;7896637611954;SOFTWARE CONTROLLER PRO INTELBRAS 4990186 (ACRES 4990709)
16367;7896637618441;SOFTWARE MESA VIRTUAL IMPACTA 4990239 (ACRESC. 4990709)
26740;7899831310296;SOPRADOR TERMICO WAP EST2000 220V FW008799
16280;7890176070685;SPIRAL 1/2-PT 2MTS HELLERMANNTYTON
16279;7890176004116;SPIRAL 1/4-PT 50MTS HELLERMANNTYTON
25823;7898556322102;SPLITTER BALANCEADO 1X16 SC APC VERDE 2F-FSPLIT-X16-SC-APC 2FLEX
21368;7898587131414;SPLITTER OPTICO 1X16 CONECTOR SC/APC 16442
20285;7898446730826;SPRAY CONGELANTE AEROSOL IMPLASTEC 125ML IM011
8493;7896041959024;STICKER DIVERT. 9024 PIMACO 234ADES
8492;7896041959161;STICKER DIVERT. 9161 PIMACO 80ADES
8488;7896041959017;STICKERS PIMACO LETRAS E NUMEROS
9916;7896041967180;STICKERS PIMACO MASCOTES
9961;7896041967142;STICKERS PIMACO NINHAO KAI-LAN C/44
9915;7896041967203;STICKERS PIMACO TUNADO
20292;7899838837550;SUPER GRILL INOX 1200W PRETO 220V CE048 MULTILASER
20293;7899838823409;SUPER GRILL INOX 1200W PRETO 220V CE12 MULTILASER
25843;7898461969133;SUPER MIXER AGRATTO COM COPO MXV 02 220V 200W
24899;7898461965746;SUPER MIXER AGRATTO 220V/60HZ  MX-02
10106;7898942331541;SUPORTE AIRSTAND PINK OZOM
26659;7899298637103;SUPORTE ALUMINIO MOD EXT VIDEO PORTEIRO PVIP 2216 FACE PRATA INTELBRAS 4500023
26232;7898378702809;SUPORTE ARTICULADO DE MESA P/ MONITOR 15 A 32 T80N
25990;7898378705541;SUPORTE ARTICULADO DE MESA PARA 2 MONITORES DE 17 A 32 T1224N
26336;7898554607690;SUPORTE ARTICULADO DUPLO C/ PISTAO A GAS FORTREK FK441S 81032
26205;7898554607720;SUPORTE ARTICULADO DUPLO P/ MONITORES FORTREK FK445S 81035
25985;7898378704346;SUPORTE ARTICULADO ELG FULL40  ATE 55 POL PRETO
26337;7898554607683;SUPORTE ARTICULADO P/ MONITOR C/ PISTAO A GAS FORTREK FK421S 81031
26207;7898554607737;SUPORTE ARTICULADO P/ MONITOR E NOTEBOOK FORTREK FK485S 81036
26204;7898554607713;SUPORTE ARTICULADO P/ MONITOR FORTREK FK425S 81034
23232;7896637696043;SUPORTE ARTICULADO UNIVERSAL XSA 1000 BRANCO INTELBRAS 4541057
23233;7896637633680;SUPORTE ARTICULADO UNIVERSAL XSA 1000 PRETO INTELBRAS 4541063
26326;7898127608352;"SUPORTE ARTICULADO 3 MOVIMENTOS 26 A 60"" SAV-3400 AQUARIO"
26327;7898127608369;"SUPORTE ARTICULADO 4 MOVIMENTOS 26 A 60"" SAV-4400 AQUARIO"
23423;7897982205751;SUPORTE DE CELULAR VEICULAR BRIGHT 0430
27335;7898700013573;SUPORTE DE CELULAR VEICULAR GARRA ELG CH358A PRETO
19852;7896689114199;SUPORTE DE CELULAR VEICULAR SAB-02 BRASFORMA
24519;7898566209189;SUPORTE DE CELULAR VEICULAR STORM SPCL0006
23540;7898615156075;SUPORTE DE CELULAR VEICULAR XC-SP-02 X-CELL
25983;7898378705800;SUPORTE DE MESA PISTAO ELG F80N 17 A 35PL
17629;7898314178705;SUPORTE DE MESA VP SENSE SEVEN 900303004 HDL PRETO
24102;7899298610571;SUPORTE DE ONU - XFSO INTELBRAS 4780060
23987;7896643440654;SUPORTE DE TETO  P/PROJETOR C/ INCLINACAO 45 MULTIVISAO PRETO MULTI-PROJ-20-PR
