PROD_CODIGO;PROD_COD_BAR;PROD_DESCRICAO
27308;7899298678939;DVR DE VIDEO MHDX 1304 INTELBRAS 4581051
26722;7899298679752;DVR DE VIDEO MHDX 1308 C/HD 1TB INTELBRAS 4581093
26724;7899298679776;DVR DE VIDEO MHDX 1308 INTELBRAS 4581092
26795;7899298679813;DVR DE VIDEO MHDX 1316  INTELBRAS 4581097
26957;7899298679844;DVR DE VIDEO MHDX 1316 C/HD 2TB INTELBRAS 4581100
25085;7899298630258;DVR DE VIDEO MHDX 3004-C  INTELBRAS 4580904
27343;7899298681908;DVR DE VIDEO MHDX 3108 C C/HD 1 TB INTELBRAS 4580717
23663;7896637683074;DVR DE VIDEO MHDX 504 INTELBRAS 4580401
23664;7896637683081;DVR DE VIDEO MHDX 508 INTELBRAS 4580402
22140;7896637687997;DVR DE VIDEO MHDX 5208 INTELBRAS 4580448
21854;7896637691918;DVR DE VIDEO MHDX 5216 C/ HD 6TB INTELBRAS 4580508
22137;7896637687980;DVR DE VIDEO MHDX 5216 INTELBRAS 4580449
16005;7896637648820;DVR HDCVI 3004 INTELBRAS GRAVADOR DE VIDEO 4580070
17528;7896637668415;DVR HDCVI 5032 H INTELBRAS 4580137 TRIBRIDO
24478;7899298639237;DVR IMHDX 3004 MANAUS INTELBRAS 4581032
24480;7899298639121;DVR IMHDX 3008 INTELBRAS 4581042
23598;7899298604204;DVR IMHDX 3016 INTELBRAS 4580690
23513;7899298604198;DVR IMHDX 3032 INTELBRAS 4580700
27014;7899298685678;DVR IMHDX 3108 INTELBRAS 4580643
25553;7899298657743;DVR IMHDX 3116 AM  INTELBRAS 4580778
27236;7899298658023;DVR IMHDX 3116 C/HD 1TB  INTELBRAS 4580795
25297;7899298647034;DVR IMHDX 3116 INTELBRAS 4580177
24983;7899298646907;DVR IMHDX 3132 INTELBRAS 4580467
25663;7899298620556;DVR IMHDX 5108 INTELBRAS 4580862
26918;7899298664048;DVR IMHDX 7016 INTELBRAS 4580784
26919;7899298664413;DVR IMHDX 7032 INTELBRAS 4580786
26323;7899298664239;DVR INVD 1016 AM INTELBRAS 4581005
25270;7899298641353;DVR INVD 1016 INTELBRAS 4580954
26819;7899298679318;DVR INVD 3016 INTELBRAS 4581176
26688;7899298680178;DVR INVD 3032 INTELBRAS 4581164
26033;7899298653028;DVR INVD 5132 COM HD 2TB INTELBRAS 4580624
26572;7899298651550;DVR INVD 5132 INTELBRAS 4580214
26692;7899298681656;DVR INVD 5232-16P IP INTELBRAS 4581117
25254;7899298651024;DVR INVD 7032 INTELBRAS 4580477
18458;7896637674973;DVR MHDX 1004 INTELBRAS 4580265
24829;7899298632320;DVR MHDX 1004-C INTELBRAS 4580874
18856;7896637676137;DVR MHDX 1008 C/HD 2TB INTELBRAS 4580280
20280;7896637677943;DVR MHDX 1008 C/HD 3TB INTELBRAS 4580293
19187;7896637675642;DVR MHDX 1008 INTELBRAS 4580276
25780;7899298630791;DVR MHDX 1016-C C/HD 1TB INTELBRAS 4580895
24857;7899298630814;DVR MHDX 1016-C C/HD 2TB INTELBRAS 4580896
25801;7899298630883;DVR MHDX 1016-C C/HD 4TB INTELBRAS 4580898
21278;7896637682145;DVR MHDX 1104 C/HD 1TB INTELBRAS 4580348
21228;7896637680509;DVR MHDX 1104 INTELBRAS 4580326
23944;7896637682237;DVR MHDX 1104 MANAUS INTELBRAS 4580345
26320;7899298676706;DVR MHDX 1104-C C/ SSD 512GB INTELBRAS 4581156
26439;7899298671350;DVR MHDX 1104-C INTELBRAS 4581039
21277;7896637682152;DVR MHDX 1108 C/HD 1TB INTELBRAS 4580349
22004;7896637681940;DVR MHDX 1108 C/HD 2TB INTELBRAS 4580350
21248;7896637680516;DVR MHDX 1108 INTELBRAS 4580327
23957;7896637682213;DVR MHDX 1108 MANAUS INTELBRAS 4580346
26321;7899298675617;DVR MHDX 1108-C C/ SSD 512GB INTELBRAS 4581155
21101;7896637681933;DVR MHDX 1116 C/HD 1TB INTELBRAS 4580352
21113;7896637687195;DVR MHDX 1116 C/HD 2TB INTELBRAS 4580447
21094;7896637682169;DVR MHDX 1116 C/HD 3TB INTELBRAS 4580353
24553;7896637680523;DVR MHDX 1116 INTELBRAS 4580329
20792;7896637682220;DVR MHDX 1116 INTELBRAS 4580347
20649;7896637681438;DVR MHDX 1132 C/HD 4TB INTELBRAS 4580344
20950;7896637680530;DVR MHDX 1132 INTELBRAS 4580328
24482;7899298638889;DVR MHDX 1204 C/ HD 1TB MANAUS INTELBRAS 4581023
23954;7899298616788;DVR MHDX 1204 INTELBRAS 4580833
24398;7899298635758;DVR MHDX 1204 MANAUS INTELBRAS 4581022
24502;7899298635895;DVR MHDX 1208 C/HD 1TB MANAUS INTELBRAS 4580854
23951;7899298616771;DVR MHDX 1208 INTELBRAS 4580843
24269;7899298625001;DVR MHDX 1208 MANAUS INTELBRAS 4580853
23895;7899298614975;DVR MHDX 1216  INTELBRAS 4580823
25802;7899298635994;DVR MHDX 1216 C/HD 1TB MANAUS INTELBRAS 4580858
24449;7899298636021;DVR MHDX 1216 C/HD 2TB INTELBRAS 4580859
25803;7899298635925;DVR MHDX 1216 C/HD 4TB MANAUS INTELBRAS 4580861
24297;7899298622796;DVR MHDX 1216 INTELBRAS 4580857
24568;7899298636052;DVR MHDX 1216 MANAUS C/HD 3TB  INTELBRAS 4580860
25033;7899298615620;DVR MHDX 1232  INTELBRAS 4580760
25788;7899298615682;DVR MHDX 1232 C/ HD 2TB INTELBRAS 4580762
25804;7899298615668;DVR MHDX 1232 C/HD 4TB INTELBRAS 4580764
25651;7899298630111;DVR MHDX 3004-C C/ HD 1TB INTELBRAS 4580905
20495;7896637678308;DVR MHDX 3008 INTELBRAS C/ HD 3TB 4580297
25652;7899298630470;DVR MHDX 3008-C C/ HD 1TB INTELBRAS 4580915
25459;7899298630272;DVR MHDX 3008-C INTELBRAS 4580914
24100;7899298628569;DVR MHDX 3016-C INTELBRAS 4580864
21279;7896637680547;DVR MHDX 3104 INTELBRAS 4580330
27024;7899298681861;DVR MHDX 3104-C C/HD 1TB INTELBRAS 4580714
27013;7899298681847;DVR MHDX 3104-C INTELBRAS 4580645
22422;7896637681421;DVR MHDX 3108 C/HD 3TB INTELBRAS 4580342
20648;7896637680417;DVR MHDX 3108 INTELBRAS 4580331
20730;7896637681919;DVR MHDX 3108 INTELBRAS 4580356
26664;7899298681854;DVR MHDX 3108-C INTELBRAS 4580771
21176;7896637680424;DVR MHDX 3116 INTELBRAS 4580332
20791;7896637681926;DVR MHDX 3116 INTELBRAS 4580355
25233;7899298649731;DVR MHDX 3116-C  INTELBRAS 4580130
25789;7899298649762;DVR MHDX 3116-C C/ HD 1TB INTELBRAS 4580133
25274;7899298649786;DVR MHDX 3116-C C/HD 4 TERA INTELBRAS 4580120
21482;7896637679282;DVR MHDX 5116 INTELBRAS 4580320
22119;7896637682626;DVR MHDX 7132 32CAM INTELBRAS 4580335
21492;7896637688772;DVR NVD DE IMAGEM 3208 P C/HD 1TB INTELBRAS 4580494
21158;7896637676489;DVR NVD 1208 INTELBRAS 4580302
20640;7896637676472;DVR NVD 1216 INTELBRAS 4580303
21416;7896637679718;DVR NVD 1232 INTELBRAS 4580304
23268;7896637685764;DVR NVD 1304 INTELBRAS 4580451
22138;7896637685795;DVR NVD 1308 INTELBRAS 4580452
22120;7896637685788;DVR NVD 1316 INTELBRAS 4580453
25034;7899298641247;DVR NVD 1404 C/ HD 3TB MANAUS INTELBRAS 4581065
24910;7899298637332;DVR NVD 1404 MANAUS INTELBRAS 4581062
25366;7899298639459;DVR NVD 1404P  MANAUS INTELBRAS 4581052
25071;7899298641285;DVR NVD 1404P C/ HD 3TB  MANAUS INTELBRAS 4581055
24958;7899298641261;DVR NVD 1408 MANAUS C/HD 3TB INTELBRAS 4581070
25653;7899298637325;DVR NVD 1408 MANAUS INTELBRAS 4581067
24560;7899298638308;DVR NVD 1408P MANAUS INTELBRAS 4581057
26021;7899298657675;DVR NVD 1416 AM INTELBRAS 4580787
25271;7899298649687;DVR NVD 1416 S/HD INTELBRAS 4580135
25931;7899298658092;DVR NVD 1432 C/ HD 2TB AM  INTELBRAS 4580809
25972;7899298666813;DVR NVD 1432 C/ HD 6TB AM  INTELBRAS 4581028
24858;7899298641360;DVR NVD 1432 INTELBRAS 4580974
19781;7896637675215;DVR NVD 3108 P INTELBRAS 4580199
19793;7896637678117;DVR NVD 3116 INTELBRAS 4580307
19953;7896637677028;DVR NVD 3116 P INTELBRAS 4580308
21515;7896637682473;DVR NVD 3208 P INTELBRAS 4580306
25906;7896637688994;DVR NVD 3208-P C/ HD 2TB INTELBRAS 4580478
25790;7899298644224;DVR NVD 3308-P C/ HD 1TB INTELBRAS 4580965
25206;7899298641346;DVR NVD 3308-P INTELBRAS 4580964
26725;7899298657699;DVR NVD 3316 AM  INTELBRAS 4580783
25194;7899298630999;DVR NVD 3316 INTELBRAS 4580924
25791;7899298631385;DVR NVD 3316-P C/ HD 1TB INTELBRAS 4580935
24471;7899298631132;DVR NVD 3316-P INTELBRAS 4580934
24814;7899298637318;DVR NVD 3316-PLUS INTELBRAS 4581072
26345;7899298657736;DVR NVD 3332 INTELBRAS 4580780 AM
24670;7899298631064;DVR NVD 3332 INTELBRAS 4580944
19636;7896637678124;DVR NVD 7132 32CAM INTELBRAS 4580309
16389;7896637638418;DVR VD 5008 INTELBRAS 4580012
25748;7899298629443;EIXO COROA BRONZE E ENGRENAGEM DE NYLON DR400/DR600 INTELBRAS 4660914
25718;7899298629597;EIXO COROA LATÃO E ENGRENAGEM DE ALUMÍNIO DR400/DR600/DC800 INTELBRAS 4660915
20453;7896637676649;EMENDA ADAPTADOR OPTICO SIMPLEX SC/APC XFA 2 INTELBRAS 4710011
20454;7896637676656;EMENDA ADAPTADOR OPTICO SIMPLEX SC/UPC XFA 1 INTELBRAS 4710012
16229;7896637642774;EMISSOR-RECEPTOR DIGITAL PTP 5-N 5GHZ MIMO PRO INTELBRAS 4750022
15244;7896637633451;EMISSOR-RECEPTOR DIGITAL PTP 5-23 5GHZ 23DBI INTELBRAS 4750006
25723;7899298632238;ENGRENAGEM EXTERNA DE ALUMÍNIO DR400/DR600/DC800 INTELBRAS 4660916
25753;7899298632290;ENGRENAGEM EXTERNA DE NYLON DR400/DR600 INTELBRAS 4660917
25707;7899298656838;ESTACAO RECARGA PARA VEICULOS ELETRICOS BUSINESS AC 22 KW INTELBRAS 4820098
27202;7899298656852;ESTACAO RECARGA PARA VEICULOS ELETRICOS HOME AC 7,4 KW INTELBRAS 4820096
25400;7899298656876;ESTACAO RECARGA PARA VEICULOS ELETRICOS 11KW INTELBRAS  4820100 CITY
23325;7899298605515;ESTRUTURA DE JUNÇÃO GRAMPO 30MM P/ ESTRUTURAS FOTOVOLTAICAS INTELBRAS 4847003
21336;7896637691727;ESTRUTURA FIXACAO P/SIST. FOTOVOLTAICO -SHOW ROOM INTELBRAS 4910106
21184;7896637688567;ESTRUTURA FIXACAO P/SIST. FOTOVOLTAICO TELHA CERAMICA INTELBRAS 4840006 C/8
21197;7896637688581;ESTRUTURA FIXACAO P/SISTEMA FOTOVOLTAICO TELHA FIBROCIMENTO INTELBRAS 4840008 C/8
21186;7896637688574;ESTRUTURA FIXACAO P/SISTEMA FOTOVOLTAICO TELHA METÁLICA INTELBRAS 4840007 C/8
24952;7899298606277;ESTRUTURA FIXAÇÃO TRIÂNGULO P/LAJE C/PARAFUSOS E PORCAS INTELBRAS 4874013
26988;7899298634805;ESTRUTURA FOTOVOLTAICO DE JUNCAO C/PARAFUSO E PORCA INTELBRAS 4849592
21330;7896637680592;ETIQUETA DE ACIONAMENTO RFID VEICULAR 900MHZ TH3020 UHF INTELBRAS 4684013
20273;7896637675123;ETIQUETA DE ACIONAMENTO RFID VEICULAR 900MHZ TH382T INTELBRAS 4684011
25195;7896637689595;ETIQUETA DE ACIONAMENTO RFID 900MHZ TH 3010 VEICULAR INTELBRAS 4684016
17124;7896637665735;EXPANSOR DE PGM XEP 4004 SMART INTELBRAS 4540036
17125;7896637665728;EXPANSOR DE ZONAS XEZ 4008 SMART INTELBRAS 4540035
21814;7896637685177;EXPOSITOR ARAMADO BALCAO ENERGIA PEQUENO C/BOCAL E27 INTELBRAS 4910102
20175;7896637677950;EXPOSITOR FECHADURA FR101 INTELBRAS 4523001
22135;7896637678230;EXPOSITOR FECHADURA FR201 INTELBRAS 4523002
22136;7896637698528;EXPOSITOR FECHADURA FR220 INTELBRAS 4913012
20204;7896637677967;EXPOSITOR FECHADURA FR320 INTELBRAS 4523003
15884;7896637644228;EXTENSAO DE AUDIO INTELBRAS IV 7000 EA 4520800
15808;7896637643672;EXTENSAO DE AUDIO INTERFONE VP1000 EA INTELBRAS 4525800
19834;7896637679213;EXTENSÃO DE ÁUDIO PARA INTERFONIA 1010 EA INTELBRAS 4521810
15896;7896637642897;EXTENSAO DE AUDIO PR1000 EA INTELBRAS 4526800
15809;7896637643474;EXTENSAO DE VIDEO VP1000 EV INTELBRAS 4525801
26214;7899298675358;EXTENSAO ELETRICA 3 TOMADAS 2 PINOS 10A 10M BRANCA EXT 2010 4830152 INTELBRAS
26211;7899298675310;EXTENSAO ELETRICA 3 TOMADAS 2 PINOS 10A 10M PRETA EXT 2010 4830149 INTELBRAS
26200;7899298675037;EXTENSAO ELETRICA 3 TOMADAS 2 PINOS 10A 3M BRANCA EXT 2003 4830145 INTELBRAS
26212;7899298675327;EXTENSAO ELETRICA 3 TOMADAS 2 PINOS 10A 3M PRETA EXT 2003 4830150 INTELBRAS
26213;7899298675334;EXTENSAO ELETRICA 3 TOMADAS 2 PINOS 10A 5M BRANCA EXT 2005 4830151 INTELBRAS
26209;7899298675112;EXTENSAO ELETRICA 3 TOMADAS 2 PINOS 10A 5M PRETA EXT 2005 4830147 INTELBRAS
26215;7899298675341;EXTENSAO ELETRICA 3 TOMADAS 3 PINOS 10A 3M BRANCA EXT 3003 4830153 INTELBRAS
26210;7899298675303;EXTENSAO ELETRICA 3 TOMADAS 3 PINOS 10A 3M PRETA EXT 3003 4830148 INTELBRAS
26206;7899298675105;EXTENSAO ELETRICA 3 TOMADAS 3 PINOS 10A 5M BRANCA EXT 3005 4830146 INTELBRAS
26216;7899298676768;EXTENSAO ELETRICA 3 TOMADAS 3 PINOS 10A 5M PRETA EXT 3005 4830169 INTELBRAS
20457;7896637677424;EXTENSAO OPTICA SC/APC SM 2,0MM 3M XFE 2 INTELBRAS 4830047
20460;7896637677431;EXTENSAO OPTICA SC/UPC SM 2,0MM 3M XFE 1 INTELBRAS 4830048
14425;7896637619486;EXTENSAO PORTEIRO RESIDENCIAL INTELBRAS IPR 8000 IN 4390521
21727;7896637683524;EXTENSOR E DIVISOR HDMI + USB TX RX VEX 3060 KVM INTELBRAS 4780038
25901;7899298627395;EXTENSOR HDMI + INFRAVERMELHO RX  VEX 3120 IP RX 4780073 INTELBRAS
25900;7899298626831;EXTENSOR HDMI + INFRAVERMELHO TX E RX  VEX 3120 IP 4780072 INTELBRAS
21726;7896637683517;EXTENSOR HDMI + INFRAVERMELHO TX RX VEX 3120 INTELBRAS 4780037
21332;7896637683494;EXTENSOR HDMI TX RX VEX 1050 INTELBRAS 4780036
24453;7899298631873;EXTENSOR USB TX E RX VEX 1050 G2 INTELBRAS 4780048
21907;7896637684897;EXTENSOR USB TX E RX VEX 1050 INTELBRAS 4780041
23628;7896637627702;FECHADURA DIGITAL FD1000 INTELBRAS 4670100
23883;7896637627696;FECHADURA DIGITAL FD2000 INTELBRAS 4670200
23175;7896637627689;FECHADURA DIGITAL FD3000 INTELBRAS 4670300
24927;7896637600873;FECHADURA DIGITAL FE21150 D S/SENSOR INTELBRAS 4671200
22153;7896637601436;FECHADURA DIGITAL FR10 INTELBRAS 4670010
18878;7896637674454;FECHADURA DIGITAL FR101 INTELBRAS 4674008
16252;7896637660921;FECHADURA DIGITAL FR200 AUTOMATIZA INTELBRAS 4674000
19646;7896637674447;FECHADURA DIGITAL FR201 INTELBRAS 4674007
21170;7896637683678;FECHADURA DIGITAL FR210 INTELBRAS 4670210
20203;7896637680141;FECHADURA DIGITAL FR220 INTELBRAS 4527002
18636;7896637671453;FECHADURA DIGITAL FR320 AUTOMATIZA INTELBRAS 4674006
20223;7896637680134;FECHADURA DIGITAL FR330 INTELBRAS 4527003
19627;7896637669313;FECHADURA DIGITAL FR400 INTELBRAS 4674005 PORTA DE VIDRO
21750;7896637686716;FECHADURA DIGITAL FR500 D INTELBRAS 4670500
21751;7896637686914;FECHADURA DIGITAL FR500 E INTELBRAS 4670501
21746;7896637689236;FECHADURA DIGITAL FR620 INTELBRAS 4670620
21749;7896637689229;FECHADURA DIGITAL FR630 INTELBRAS 4670630
27224;7899298688228;FECHADURA DIGITAL INTELIGENTE DE EMBUTIR MFD7001 PT 4670036 INTELBRAS
26685;7899298675501;FECHADURA DIGITAL SMART DE SOBREPOR MFR 1001 INTELBRAS 4670028
27292;7899298700043;FECHADURA DIGITAL SOBREPOR IZY SMART MFD 2020 PRETA INTELBRAS 4670058
21983;7896637689366;FECHADURA ELETRICA C/LEITOR DE TAG RFID FX 3000 MF INTELBRAS 4679030
25529;7896637678223;FECHADURA ELETRICA DE CILINDRO AJUSTAVEL FX 2000 AJ CINZA 4679020 INTELBRAS
25530;7896637678216;FECHADURA ELETRICA DE CILINDRO AJUSTAVEL FX 2000 AJ PRETA 4679021 INTELBRAS
20632;7896637678209;FECHADURA ELETRICA DE CILINDRO FIXO FX2000 CINZA INTELBRAS 4679010
19143;7896637675246;FECHADURA ELETRICA DE CILINDRO FIXO FX2000 INTELBRAS 4679000
21385;7896637680301;FECHADURA ELETRICA DE CILINDRO FX2000 PRETA INTELBRAS 4679001
20438;7896637678193;FECHADURA ELETRICA DE CILINDRO FX2000 UN PTA INTELBRAS 4679011
21163;7896637685870;FECHADURA ELETRICA DE CILINDRO FX500 INTELBRAS 4679040
25592;7899298633976;FECHADURA ELETRICA FX 1500 INTELBRAS 4679060 CINZA
25384;7899298633983;FECHADURA ELETRICA FX 1500 INTELBRAS 4679061 PRETA
21239;7896637684910;FECHADURA ELETRICA FX2000 INTELBRAS 4679015 INOX
18542;7896637659482;FECHADURA ELETROIMA CLEAN 50 12V INOX INTELBRAS 4671019
18543;7896637659499;FECHADURA ELETROIMA CLEAN 50 24V INOX INTELBRAS 4671020
27279;7899298660682;FECHADURA ELETROIMA FE 22150 C/SENSOR BRANCA INTELBRAS 4670022
27280;7899298660675;FECHADURA ELETROIMA FE 22150 C/SENSOR PRETA INTELBRAS 4670023
18544;7896637668811;FECHADURA ELETROIMA FE10150 INTELBRAS 4671093
21382;7896637671033;FECHADURA ELETROIMA FE20150 PRATA INTELBRAS C/ SENSOR 4671094
18541;7896637671026;FECHADURA ELETROIMA FE20150 PRATA INTELBRAS S/ SENSOR 4671095
21329;7896637660150;FECHADURA ELETROIMA FS150 12V C/KT ELITE BRANCO C/SENSOR INTELBRAS 4671037
21364;7896637660082;FECHADURA ELETROIMA FS150 12V C/KT 753 INOX INTELBRAS 4671033
18212;7896637659390;FECHADURA ELETROIMA FS150 12V S/SENSOR INOX INTELBRAS 4671003
18214;7896637659710;FECHADURA ELETROIMA FS200 12V S/KT 441  PRATA INTELBRAS 4671045
20222;7896637659512;FECHADURA ELETROIMA F300 12V C/KT 214 PRATA INTELBRAS 4671026
23469;7896637600996;FECHADURA ELETRONICA PRATA FE 10300 INTELBRAS 4671300
26445;7899298672678;FECHADURA INTELIGENTE PARA PORTAS DE VIDRO MFR4000 INTELBRAS 4670027
25921;7899298652052;FECHADURA SMART DE EMBUTIR C/MACANETA IFR 7000 BRANCA 4670016 INTELBRAS
25922;7899298652816;FECHADURA SMART DE EMBUTIR C/MACANETA IFR 7000 PRATA 4670019 INTELBRAS
23466;7896637643092;FECHADURA SMART DE EMBUTIR C/MACANETA IFR 7000 PRETO INTELBRAS 4670007
23467;7896637643191;FECHADURA SMART DE EMBUTIR S/MACANETA IFR 7001 PRETO INTELBRAS 4670017
25551;7899298635802;FECHADURA SMART DE SOBREPOR IFR 1001 RETO INTELBRAS 4670001
26030;7899298667599;FECHADURA SMART DE SOBREPOR IFR 2020 INTELBRAS 4670024
20441;7896637679848;FECHADURA SOLENOIDE FAIL P/VIDRO FS2010 INTELBRAS 4672004
26368;7896637688291;FECHADURA SOLENOIDE FAIL SAFE FS3010 A INTELBRAS 4672020
26369;7896637688284;FECHADURA SOLENOIDE FAIL SAFE FS3010 V INTELBRAS 4672025
22134;7896637671330;FECHADURA SOLENOIDE FS 1010 INTELBRAS 4672002 C/CHAVE
21244;7896637684903;FECHADURA SOLENOIDE FS 1011 INTELBRAS 4672005
25298;7899298643593;FECHADURA SOLENOIDE FS1011 INTELBRAS C/SENSOR 4670006
21157;7896637661300;FITA DUPLA FACE P/KT755 FS150 INTELBRAS 4671072
16408;7896637618113;FONE C/MICROFONE P1 HC10 INTELBRAS 4000015
24537;7896637697408;FONE DE OUVIDO MIDDLE RPA 6000 INTELBRAS 4520109
25010;7899298633693;FONE DE OUVIDOP RADIO COMUNIC. C MIC. HC20PT INTELBRAS 4161020
26634;7896637673990;FONTE AUXILIAR FNA 520 INTELBRAS 4610103
25647;7899298637844;FONTE DE ALIMENTACAO AC/DC ININTERRUPTA 2A FA1220S MINI INTELBRAS 4820041
27257;7899298683322;FONTE DE ALIMENTACAO AC/DC ININTERRUPTA 5A-FA1250S S/ BAT INTELBRAS 4820093
25191;7896637687850;FONTE DE ALIMENTAÇÃO ININTERRUPTA FA 1220S C/BATERIA INTELBRAS 4820028
19970;7896637669382;FONTE DE ALIMENTACAO ININTERRUPTA FA1220S INTELBRAS 4676010
24531;7899298606055;FONTE NOBREAK 12V 1A EFB 1201 INTELBRAS 4820042
25666;7899298652342;GABINETE OUTDOOR P/2 BATERIA 105AH GO 2105 4842796 INTELBRAS
25388;7899298617709;GABINETE PARA BATERIA GB 0145 12V INTELBRAS 4822303
25399;7899298617716;GABINETE PARA BATERIA GB 0245 24V INTELBRAS 4822304
23431;7896637681995;GATEWAY DE VOZ GW204 O INTELBRAS 4340023
21915;7896637681971;GATEWAY DE VOZ GW208 S INTELBRAS 4340020
21916;7896637681964;GATEWAY DE VOZ GW216 S INTELBRAS 4340021
26516;7896637681988;GATEWAY DE VOZ GW232 S INTELBRAS 4340022
16198;7896637648394;GATEWAY GSM GW180 INTELBRAS 4340000
16833;7896637664349;GATEWAY GSM GW280 INTELBRAS 4340002
27281;7896637681445;GATEWAY GW201 E LI5908 INTELBRAS 4340008
24226;7896637688710;GATEWAY GW208 3G INTELBRAS 4341000
24373;7899298639282;GERADOR SOLAR OFF GRID P/ BOMBAS ATE 1,5CV TRIFASICO 220V  INTELBRAS 5841522
23207;7896637633741;GERADOR SOLAR OFF GRID 160WP PWM 12VCC INTELBRAS 4845000 1 MODULOS 160 W
23243;7896637639057;GERADOR SOLAR OFF GRID 160WP 590WH/D PWM 12V 105AH 1D INTELBRAS 4846004
24931;7899298622017;GRAMPO FINAL 35MM P/ ESTRUTURAS FOTOVOLTAICAS INTELBRAS 4842514
24300;7896637688598;GRAMPO INTERMEDIARIO P/ JUNCAO DE ESTRUTURAS FOTOVOLTAICA INTELBRAS 4840009
26987;7899298639190;GRAMPO P/EST P/SIST FOT INTERM 25 A 40MM INTELBRAS 4849587
17818;7896637648776;GRAVADOR ALARME XG 2100 INTELBRAS 4600056
25727;7899298633709;GRAXA BISNAGA 40G C/ BICO INTELBRAS 4660920
22399;7896637631518;GUIA CABOS FECHADOS 1U 40MM (ORGANIZADOR) INTELBRAS 4770004
23021;7896637631501;GUIA CABOS FECHADOS 1U 80MM OCH1U (ORGANIZADOR) INTELBRAS 4770005
27243;7899298682417;HD 1 TB W DIGITAL PURPLE  64MB  WD11PURZ INTELBRAS 4600074
22767;7896637639125;HD 10 TB W DIGITAL PURPLE SATA 3.5 INTELBRAS 4600086
25342;7899298627067;HD 10 TB W DIGITAL PURPLE SATA 3,5 INTELBRAS 4600191
26004;7899298627074;HD 12 TB W DIGITAL PURPLE SATA 3.5 7200RPM WD121PURP INTELBRAS 4600192
24946;7899298641407;HD 2 TB W DIGITAL PURPLE SATA II INTELBRAS 4600014
26788;7899298679097;HD 2 TB W DIGITAL PURPLE SATA II INTELBRAS 4600075
17282;7896637656542;HD 3 TB W DIGITAL PURPLE SATA II INTELBRAS 4600063
16844;7896637656535;HD 4 TB W DIGITAL PURPLE SATA II INTELBRAS 4600064
25930;7899298641421;HD 4 TB W DIGITAL PURPLE SATA 3.5 5400RPM  WD42PURZ INTELBRAS 4600015
26690;7899298682424;HD 4 TB W DIGITAL PURPLE SATA 3.5 5400RPM WD42PURZ INTELBRAS 4600076
22486;7896637666022;HD 6 TB W DIGITAL PURPLE SATA II INTELBRAS 4600124
25528;7899298641414;HD 6 TB W DIGITAL PURPLE SATA 3 WD63PURZ INTELBRAS 4600016
22487;7896637689298;HD 8 TB W DIGITAL PURPLE SATA II INTELBRAS 4600084
24947;7899298624431;HD 8 TB W DIGITAL PURPLE SATA II INTELBRAS 4600181
18538;7896637673457;HD 8 TB W DIGITAL PURPLE SATA INTELBRAS 4600139
27333;7899298696209;HD 8TB W DIGITAL PURPLE SATA - WD85PURZ 4600097 INTELBRAS
23024;7896637625227;HEADSET BLUETOOTH WHS 80 BT INTELBRAS 4010080
25668;7896637631563;HEADSET CHS 40 USB INTELBRAS 4010041
23298;7896637641593;HEADSET INTELBRAS BLUETOOTH FOCUS ONE BLACK 4010010
23278;7896637637473;HEADSET INTELBRAS BLUETOOTH FOCUS STYLE BLACK 4010011
25246;7896637637480;HEADSET INTELBRAS BLUETOOTH FOCUS STYLE GOLD 4010012
22973;7896637687003;HEADSET INTELBRAS CHS 40 RJ9  4010040
17702;7896637668347;HEADSET INTELBRAS CHS 55 4012145
16549;7896637645423;HEADSET INTELBRAS CHS 60 4013437
16696;7896637648127;HEADSET INTELBRAS MONOAURICULAR UCH 200 M 4010329
18101;7896637673181;HEADSET INTELBRAS THS 50 INTELIGENTE 4115010
15699;7896637634670;HEADSET INTELBRAS THS 50 4012115
19647;7896637677035;HEADSET INTELBRAS THS 55 USB 4010055
11005;7896637625265;HEADSET MONOAURICULAR INTELBRAS HSF20 4002119
27256;7899298645474;HEADSET WHS 60 DUO USB INTELBRAS 4010007
20509;7896637679831;INJETOR CONVERSOR POE PASSIVO FAST ETHERNET- AF 4805 INTELBRAS 4700018
18926;7896637674324;INJETOR POE 802.3AF/AT GIGABIT ETHERNET POE 200 AT INTELBRAS 4710010
14735;7896637640558;INTERFACE CELULAR GSM-ITC4000 LITE INTELBRAS 4115001
14734;7896637640541;INTERFACE CELULAR GSM-ITC4000I INTELBRAS 4115000
16608;7896637646901;INTERFACE CELULAR GSM-ITC4100 INTELBRAS 4115002
22125;7896637685221;INTERFACE CELULAR 3G ITC 5100  INTELBRAS 4115100
23350;7896637641586;INTERFACE CELULAR 4G WIFI-ICW 4002 INTELBRAS 4114002
14903;7896637610193;INTERFACE E1 IMPACTA 68 INTELBRAS 4990144
18103;7896637645843;INTERFACE QD-USB QDU 20 INTELBRAS 4010275
24329;7899298611172;INTERFACE WI-FI P/ VIDEOPORTEIRO ALLO BOX INTELBRAS 4520056
15304;7896637629263;INTERFACE 1E1 R2/RDSI IMPACTA 140/220 INTELBRAS 4991013
23786;7896637640022;INTERRUPTOR CONECTOR INTELIGENTE WIFI EWS 301 I INTELBRAS 4850003
22484;7896637602358;INTERRUPTOR CONTROLADOR DE CARGAS EWS 201E INTELBRAS 4850001
23573;7899298605706;INTERRUPTOR CONTROLADOR DE CARGAS WIFI 1/1 EWS 211 INTELBRAS 4850005
